,departure.iataCode,arrival.iataCode,airline.name,flight.number,delay_total_min,departure.month,flight_duration_min,delay_true
3621,vcp,cgr,azul,4877,23,12,40,1
3622,gru,cgr,aeromexico,8510,22,12,50,1
3623,gru,cgr,delta air lines,6177,22,12,50,1
3624,gru,cgr,qatar airways,5114,22,12,50,1
3625,gru,cgr,iberia,7031,22,12,50,1
3626,gru,cgr,latam airlines,3128,22,12,50,1
3627,gru,cgr,aeromexico,8510,22,12,50,1
3628,gru,cgr,delta air lines,6177,22,12,50,1
3629,gru,cgr,qatar airways,5118,22,12,50,1
3630,gru,cgr,iberia,7031,22,12,50,1
3631,gru,cgr,latam airlines,3128,22,12,50,1
3632,rec,fen,azul,2040,21,2,165,1
3633,cgh,cgr,latam airlines,3178,21,2,45,1
3634,cgh,cgr,latam airlines,3178,21,2,45,1
3635,cgh,cgr,latam airlines,3178,21,2,45,1
3636,rec,fen,latam airlines,8908,24,3,160,1
3638,rec,fen,voepass,2370,24,3,160,1
3639,rec,fen,azul,4403,21,3,165,1
3640,rec,fen,latam airlines,8908,28,3,160,1
3642,rec,fen,voepass,2370,28,3,160,1
3643,gru,cgr,delta air lines,7367,21,3,50,1
3644,gru,cgr,qatar airways,5113,21,3,50,1
3645,gru,cgr,latam airlines,3130,21,3,50,1
3646,bsb,cgr,latam airlines,3716,21,3,45,1
3647,vcp,cgr,azul,2700,21,3,40,1
3648,vcp,cgr,azul,4282,21,3,40,1
3649,gru,cgr,delta air lines,7367,21,3,50,1
3650,gru,cgr,qatar airways,5113,21,3,50,1
3651,gru,cgr,latam airlines,3130,21,3,50,1
3652,rec,fen,azul,2514,21,4,165,1
3653,gru,cgr,air france,1965,21,4,55,1
3654,gru,cgr,aerolineas argentinas,7632,21,4,55,1
3655,gru,cgr,emirates,3725,21,4,55,1
3656,gru,cgr,ethiopian airlines,4132,21,4,55,1
3657,gru,cgr,klm,9382,21,4,55,1
3658,gru,cgr,tap air portugal,4125,21,4,55,1
3659,gru,cgr,air europa,2691,21,4,55,1
3660,gru,cgr,gol,1496,21,4,55,1
3661,gru,cgr,aeromexico,8510,28,4,40,1
3662,gru,cgr,delta air lines,6177,28,4,40,1
3663,gru,cgr,jet linx aviation,5552,28,4,40,1
3664,gru,cgr,iberia,7031,28,4,40,1
3665,gru,cgr,latam airlines,3128,28,4,40,1
3666,bsb,cgr,latam airlines,3806,21,4,40,1
3667,gru,cgr,qatar airways,5206,21,4,50,1
3668,gru,cgr,latam airlines,3819,21,4,50,1
3669,gru,cgr,sa avianca,4795,21,4,50,1
3670,gru,cgr,copa airlines,3606,21,4,50,1
3671,gru,cgr,ethiopian airlines,4148,21,4,50,1
3672,gru,cgr,air europa,2371,21,4,50,1
3673,gru,cgr,gol,1422,21,4,50,1
3674,rec,fen,azul,2514,26,5,165,1
3675,rec,fen,latam airlines,8901,26,5,160,1
3677,rec,fen,voepass,2372,26,5,160,1
3678,rec,fen,azul,2514,24,5,165,1
3679,cgh,cgr,gol,1476,21,5,50,1
3680,gru,cgr,delta air lines,6339,21,5,50,1
3681,gru,cgr,iberia,7031,21,5,50,1
3682,gru,cgr,qatar airways,5162,21,5,50,1
3683,gru,cgr,delta air lines,6715,21,5,50,1
3684,gru,cgr,latam airlines,3119,21,5,50,1
3685,vcp,cgr,azul,2567,33,5,35,1
3686,vcp,cgr,azul,4282,29,5,35,1
3687,vcp,cgr,azul,4877,31,5,35,1
3688,rec,fen,azul,4403,23,6,165,1
3689,rec,fen,azul,2514,24,6,165,1
3690,gru,cgr,sa avianca,4795,21,6,50,1
3691,gru,cgr,copa airlines,3606,21,6,50,1
3692,gru,cgr,ethiopian airlines,4148,21,6,50,1
3693,gru,cgr,air europa,2371,21,6,50,1
3694,gru,cgr,gol,1422,21,6,50,1
3695,vcp,cgr,azul,4877,25,6,35,1
3696,gru,cgr,qatar airways,5206,21,6,50,1
3697,gru,cgr,latam airlines,3819,21,6,50,1
3698,gru,cgr,aeromexico,8510,21,6,50,1
3699,gru,cgr,delta air lines,6177,21,6,50,1
3700,gru,cgr,jet linx aviation,5552,21,6,50,1
3701,gru,cgr,iberia,7031,21,6,50,1
3702,gru,cgr,latam airlines,3128,21,6,50,1
3703,vcp,cgr,azul,2700,25,6,35,1
3704,vcp,cgr,azul,4877,25,6,35,1
3705,gru,cgr,air france,1965,21,6,55,1
3706,gru,cgr,aerolineas argentinas,7632,21,6,55,1
3707,gru,cgr,emirates,3725,21,6,55,1
3708,gru,cgr,ethiopian airlines,4132,21,6,55,1
3709,gru,cgr,klm,9382,21,6,55,1
3710,gru,cgr,tap air portugal,4125,21,6,55,1
3711,gru,cgr,air europa,2691,21,6,55,1
3712,gru,cgr,gol,1496,21,6,55,1
3713,cgh,cgr,gol,1476,21,6,50,1
3714,rec,fen,latam airlines,8908,24,7,160,1
3716,rec,fen,voepass,2370,24,7,160,1
3717,rec,fen,azul,4255,26,7,165,1
3718,vcp,cgr,azul,2713,73,7,35,1
3719,gru,cgr,sa avianca,4795,21,7,50,1
3720,gru,cgr,copa airlines,3606,21,7,50,1
3721,gru,cgr,ethiopian airlines,4148,21,7,50,1
3722,gru,cgr,air europa,2371,21,7,50,1
3723,gru,cgr,aeromexico,7928,21,7,50,1
3724,gru,cgr,tap air portugal,4042,21,7,50,1
3725,gru,cgr,gol,1422,21,7,50,1
3726,bsb,cgr,latam airlines,3806,25,7,40,1
3727,cgh,cgr,gol,1476,26,7,50,1
3728,cgh,cgr,gol,1476,31,7,50,1
3729,gru,cgr,qatar airways,5206,32,7,50,1
3730,gru,cgr,latam airlines,3819,32,7,50,1
3731,rec,fen,latam airlines,7846,23,8,160,1
3732,rec,fen,voepass,2246,23,8,160,1
3733,rec,fen,azul,2514,21,8,165,1
3734,rec,fen,tap air portugal,5229,24,8,165,1
3735,rec,fen,azul,4266,24,8,165,1
3736,rec,fen,latam airlines,7846,25,8,160,1
3737,rec,fen,voepass,2246,25,8,160,1
3738,rec,fen,azul,4255,24,8,165,1
3739,rec,fen,azul,4403,30,8,165,1
3740,rec,fen,azul,2514,21,8,165,1
3741,gru,cgr,delta air lines,6305,21,8,50,1
3742,gru,cgr,qatar airways,5162,21,8,50,1
3743,gru,cgr,delta air lines,6337,21,8,50,1
3744,gru,cgr,iberia,7031,21,8,50,1
3745,gru,cgr,latam airlines,3119,21,8,50,1
3746,cgh,cgr,gol,1534,21,8,45,1
3747,gru,cgr,iberia,7031,21,8,50,1
3748,gru,cgr,qatar airways,5206,21,8,50,1
3749,gru,cgr,latam airlines,3819,21,8,50,1
3750,cgh,cgr,gol,1476,21,8,50,1
3751,cgh,cgr,gol,9060,21,8,50,1
3752,gru,cgr,qatar airways,5206,29,8,50,1
3753,gru,cgr,latam airlines,3819,29,8,50,1
3754,gru,cgr,aeromexico,8510,27,8,50,1
3755,gru,cgr,delta air lines,6177,27,8,50,1
3756,gru,cgr,jet linx aviation,5552,27,8,50,1
3757,gru,cgr,qatar airways,8413,27,8,50,1
3758,gru,cgr,iberia,7031,27,8,50,1
3759,gru,cgr,latam airlines,3128,27,8,50,1
